rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
311 	 2991.57 	 912.985 	 3055.36 	 225.009 	 1275 	 58.0573 	 29.25 	 0.863814 	 0.94235 	 148.711 	 703.295 	 323.426 	 0.459872 	 509.963 	 530.497 	 45 	 45 	 268.333 	 -6.29645 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2592 	 0.844575 	 246.024 	 383.264 	 386.635 	 251.161 	 0.0630631 	 973.714 	 360.753 	 246.665 	 0.637979 	 36.7723 	 -1.23961 	 12.6397 	 0.157878 	 80.0604 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
312 	 2993.5 	 2859.29 	 4024.3 	 476.105 	 1036 	 40.9185 	 32.7246 	 0.600334 	 0.95572 	 124.569 	 861.496 	 430.988 	 0.500278 	 675.604 	 688.699 	 45 	 45 	 408.911 	 134.281 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 1865 	 0.972367 	 169.456 	 145.665 	 120.253 	 -15.2211 	 0 	 0 	 0 	 25.4652 	 0.211763 	 38.3277 	 15.3789 	 20.6442 	 0.252944 	 81.6158 	 162 	 184 	 94.5556 	 28.6184 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 162 	 162 	 162 	 0 	  Other 
313 	 3034.34 	 1459.75 	 2980.35 	 86.764 	 4158 	 95.0182 	 56.9362 	 0.800589 	 0.949966 	 266.936 	 878.708 	 330.709 	 0.376358 	 641.59 	 705.911 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5744 	 0.925407 	 335.765 	 1560.01 	 1660.69 	 1525.21 	 0.280936 	 1488.31 	 1673.02 	 959.929 	 0.578032 	 106.083 	 -11.2979 	 36.8178 	 0.246485 	 149.371 	 112 	 166 	 88.6518 	 22.7146 	 2 	 1053.17 	 0.253287 	 10.4194 	 10.4194 	 10.4194 	 0 	 70 	 42 	 56 	 19.799 	  Tumour 
314 	 3039.35 	 2030.11 	 3552.89 	 229.009 	 3710 	 108.222 	 45.653 	 0.906668 	 0.928893 	 270.593 	 934.823 	 415.343 	 0.444302 	 720.238 	 762.025 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5559 	 0.942203 	 325.74 	 124.818 	 118.103 	 -17.371 	 0 	 0 	 0 	 39.2594 	 0.332416 	 33.2415 	 11.7832 	 13.6315 	 0.178121 	 76.5296 	 45 	 45 	 63.0889 	 -2.84825 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
315 	 3061.48 	 2371.53 	 2953.49 	 180.953 	 3023 	 90.0136 	 45.4344 	 0.863265 	 0.900506 	 252.652 	 1144.14 	 556.219 	 0.486145 	 859.055 	 971.345 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9842 	 0.937512 	 407.588 	 1151.86 	 2274.59 	 2139.11 	 0.517751 	 2051.82 	 2333.43 	 1159.47 	 0.50975 	 65.0735 	 12.3525 	 24.2585 	 0.223866 	 108.362 	 149 	 198 	 107.57 	 41.6333 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 149 	 149 	 149 	 0 	  Tumour 
316 	 3026.4 	 1857.41 	 3451.96 	 397.081 	 766 	 44.7667 	 23.8163 	 0.846739 	 0.904368 	 123.539 	 670.661 	 351.489 	 0.524093 	 477.056 	 497.863 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1577 	 0.93925 	 167.113 	 140.98 	 169.171 	 33.6967 	 0.101266 	 121.188 	 169.163 	 113.982 	 0.673767 	 30.7733 	 -1.06803 	 13.7068 	 0.185074 	 74.0614 	 59 	 61 	 78.0847 	 12.1476 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 59 	 59 	 59 	 0 	  Other 
317 	 3076.28 	 2256.09 	 2959.66 	 94.0479 	 7053 	 114.435 	 82.9583 	 0.688811 	 0.915617 	 362.392 	 2386.84 	 839.765 	 0.351831 	 1731.55 	 2214.05 	 45 	 45 	 296.156 	 21.5258 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 10405 	 0.870493 	 499.889 	 1292.78 	 1595.42 	 1459.95 	 0.416856 	 1819.6 	 1520.99 	 1079.17 	 0.676416 	 146 	 -20.5757 	 36.3144 	 0.191847 	 189.288 	 919 	 4538 	 127.993 	 62.0563 	 8 	 1649.92 	 0.233931 	 82.9611 	 9.48683 	 43.1693 	 18.3976 	 350 	 45 	 114.875 	 111.005 	  Tumour 
318 	 3053.4 	 1289.25 	 3230.03 	 97.0618 	 3265 	 71.8663 	 58.4646 	 0.581539 	 0.9755 	 218.066 	 746.053 	 276.751 	 0.370953 	 520.085 	 573.256 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6158 	 0.8935 	 357.522 	 839.78 	 946.749 	 811.275 	 0.141066 	 1321.53 	 897.007 	 745.205 	 0.78712 	 63.8663 	 -2.9779 	 26.1449 	 0.243993 	 107.154 	 247 	 310 	 133.154 	 67.2167 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 247 	 247 	 247 	 0 	  Lymph 
319 	 3075.44 	 227.252 	 3036.71 	 644.435 	 3996 	 98.8549 	 52.466 	 0.847536 	 0.972499 	 258.735 	 1180 	 474.854 	 0.402418 	 934.774 	 1007.2 	 45 	 45 	 239.844 	 -34.7853 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6074 	 0.96874 	 327.882 	 88.9011 	 92.7468 	 -42.7275 	 0 	 0 	 0 	 16.7108 	 0.180177 	 33.0673 	 -3.30683 	 14.8115 	 0.193981 	 76.3554 	 90 	 408 	 55.7333 	 -10.2038 	 2 	 912.2 	 0.228278 	 45.1885 	 45.1885 	 45.1885 	 0 	 45 	 45 	 45 	 0 	  Lymph 
320 	 3047.2 	 1807.86 	 3445.95 	 348.243 	 527 	 31.1056 	 21.7953 	 0.713468 	 0.956443 	 87.598 	 660.67 	 289.128 	 0.437629 	 494.165 	 487.872 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1167 	 0.908879 	 156.184 	 86.3728 	 92.5241 	 -42.9501 	 0.331034 	 98.3542 	 91.8117 	 15.6525 	 0.169172 	 7.68154 	 -4.75573 	 4.19748 	 0.0823526 	 50.9696 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
321 	 3070.56 	 894.991 	 3127.28 	 144.499 	 1485 	 45.1538 	 41.9595 	 0.36943 	 0.978261 	 142.468 	 916.752 	 473.992 	 0.517034 	 706.663 	 743.955 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3270 	 0.905316 	 275.196 	 658.081 	 561.139 	 425.665 	 0.142857 	 893.583 	 534.831 	 352.191 	 0.627637 	 38.9792 	 11.2376 	 19.9748 	 0.242803 	 82.2673 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
322 	 3088.56 	 1386.59 	 3299.86 	 72.8629 	 2345 	 64.2802 	 46.8675 	 0.684394 	 0.964227 	 188.652 	 614.557 	 151.95 	 0.247252 	 368.184 	 441.759 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8465 	 0.945599 	 400.434 	 1105.93 	 1461.14 	 1325.66 	 0.527378 	 1431.49 	 1455.33 	 546.433 	 0.373978 	 130.245 	 9.25879 	 25.9351 	 0.149454 	 173.533 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
323 	 3067.36 	 1823.15 	 3470.73 	 364.497 	 279 	 31.5882 	 11.6792 	 0.929138 	 0.911765 	 77.2548 	 792.337 	 362.773 	 0.457852 	 589.298 	 619.539 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 636 	 0.909871 	 115.841 	 120.514 	 123.078 	 -12.3965 	 0.660194 	 96.1324 	 143.971 	 69.3236 	 0.563251 	 21.271 	 -12.1749 	 15.1865 	 0.235233 	 64.5591 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
324 	 3078.03 	 1837.94 	 3487.67 	 380.552 	 506 	 32.6788 	 21.5161 	 0.752657 	 0.901961 	 102.083 	 1599.71 	 598.406 	 0.374072 	 1144.85 	 1426.91 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 971 	 0.927412 	 133.497 	 106.642 	 110.294 	 -25.1801 	 0.294118 	 106.429 	 110.852 	 30.4329 	 0.275925 	 21.8166 	 1.46073 	 7.66934 	 0.1178 	 65.1047 	 36 	 37 	 76.4167 	 10.4795 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 36 	 36 	 36 	 0 	  Other 
325 	 3108.39 	 2103.17 	 3650.36 	 156.311 	 1090 	 77.3149 	 18.4807 	 0.971012 	 0.946181 	 174.853 	 1119.97 	 301.213 	 0.268947 	 708.397 	 947.171 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2337 	 0.933307 	 224.083 	 131.497 	 124.214 	 -11.2599 	 0 	 0 	 0 	 27.4681 	 0.221134 	 57.4651 	 15.2215 	 21.5951 	 0.214336 	 100.753 	 36 	 37 	 72.5556 	 6.61841 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 36 	 36 	 36 	 0 	  Fib 
326 	 3122.8 	 2932.61 	 4170.1 	 535.629 	 4057 	 85.5117 	 60.9271 	 0.701671 	 0.978062 	 248.451 	 1637.43 	 962.847 	 0.588023 	 1385.24 	 1464.63 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5769 	 0.977962 	 309.154 	 126.572 	 114.334 	 -21.1397 	 0.0819113 	 127.708 	 113.54 	 33.9668 	 0.297083 	 25.2426 	 4.91998 	 14.4064 	 0.210218 	 68.5307 	 70 	 140 	 75.7571 	 9.82 	 2 	 267.394 	 0.0659094 	 13.9754 	 13.9754 	 13.9754 	 0 	 37 	 33 	 35 	 2.82843 	  Lymph 
327 	 3126.01 	 3028.48 	 4236.84 	 629.987 	 2548 	 60.738 	 54.0004 	 0.457769 	 0.978871 	 190.752 	 1557.47 	 705.069 	 0.452702 	 1219.74 	 1384.67 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3705 	 0.968881 	 248.083 	 111.918 	 112.06 	 -23.4144 	 0 	 0 	 0 	 92.5268 	 0.825691 	 22.4768 	 6.3411 	 12.0208 	 0.182784 	 65.7649 	 42 	 42 	 92.1429 	 26.2057 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	  Lymph 
328 	 3126.94 	 1472.66 	 3368.48 	 93.9042 	 1217 	 58.0677 	 27.7453 	 0.878464 	 0.90618 	 152.468 	 562.249 	 144.225 	 0.256514 	 373.307 	 389.452 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2659 	 0.79778 	 253.865 	 1407.25 	 1779.8 	 1644.33 	 0.271889 	 1170.17 	 1882.54 	 877.306 	 0.492924 	 144.52 	 15.8843 	 71.827 	 0.38245 	 187.808 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
329 	 3112.18 	 1497.64 	 3364.86 	 86.764 	 614 	 29.4673 	 26.7664 	 0.418222 	 0.973059 	 91.9411 	 660.132 	 165.088 	 0.250084 	 493.181 	 487.334 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1447 	 0.865431 	 179.439 	 913.881 	 859.353 	 723.878 	 0.236994 	 912.415 	 852.666 	 358.363 	 0.417015 	 86.5686 	 -8.16763 	 18.277 	 0.140747 	 129.857 	 329 	 445 	 127.818 	 61.8805 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 329 	 0 	  Other 
330 	 3139.41 	 1333.54 	 3111.25 	 72.8629 	 4073 	 75.45 	 68.9325 	 0.406572 	 0.970918 	 247.865 	 631.478 	 166 	 0.262875 	 398.518 	 458.681 	 45 	 45 	 240.067 	 -34.5631 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7550 	 0.786786 	 439.605 	 1323.01 	 1267.65 	 1132.18 	 0.470284 	 1348.59 	 1243.38 	 681.017 	 0.537227 	 154.44 	 21.8229 	 38.3193 	 0.193798 	 197.728 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
331 	 3131.49 	 2304.67 	 3017.67 	 167.431 	 2470 	 70.1564 	 46.5505 	 0.748155 	 0.938807 	 204.368 	 1628.71 	 735.683 	 0.451698 	 1130.88 	 1455.91 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2336 	 0.939662 	 208.51 	 1599.92 	 1883.75 	 1748.27 	 0.60989 	 1932.32 	 1913.54 	 684 	 0.363106 	 132.921 	 24.5417 	 29.2473 	 0.16598 	 176.209 	 342 	 1193 	 123.956 	 58.019 	 3 	 463.065 	 0.187476 	 42.1268 	 20.4564 	 33.7403 	 10.4073 	 252 	 25 	 114 	 121.173 	  Tumour 
332 	 3176.4 	 2400.43 	 3070.69 	 234.293 	 9296 	 157.673 	 76.1944 	 0.875487 	 0.965818 	 413.304 	 2099.57 	 825.695 	 0.393268 	 1557.62 	 1926.77 	 45 	 45 	 356.089 	 81.4591 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12414 	 0.85302 	 559.103 	 1278.8 	 1639.98 	 1504.51 	 0.2167 	 3197.4 	 1430.33 	 1396.11 	 0.851293 	 125.055 	 15.1904 	 58.1817 	 0.345613 	 168.343 	 1549 	 6329 	 97.6443 	 31.7071 	 14 	 1569.82 	 0.168871 	 122.033 	 9.05539 	 49.6253 	 26.366 	 504 	 42 	 110.643 	 121.34 	  Tumour 
333 	 3158.74 	 1095.21 	 3196.79 	 160.2 	 8249 	 119.478 	 90.1936 	 0.655843 	 0.956739 	 367.262 	 1902.96 	 603.03 	 0.316891 	 1312.34 	 1730.16 	 90 	 552 	 316.044 	 41.4147 	 2 	 450.622 	 0.0546275 	 63.8905 	 63.8905 	 63.8905 	 0 	 45 	 45 	 45 	 0 	 11846 	 0.913057 	 508.718 	 1264.48 	 2933.71 	 2798.24 	 0.225951 	 2764.71 	 2892.89 	 709.275 	 0.241767 	 100.097 	 -41.9074 	 56.1701 	 0.391744 	 143.385 	 695 	 2868 	 118.588 	 52.6513 	 6 	 4002.56 	 0.485218 	 81.5945 	 11.216 	 38.8136 	 19.3928 	 295 	 7 	 99.2857 	 96.0498 	  Tumour 
334 	 3214.71 	 882.99 	 3321.1 	 70.7672 	 10685 	 155.001 	 91.2327 	 0.808429 	 0.924868 	 443.446 	 800.433 	 212.725 	 0.265762 	 572.223 	 627.635 	 90 	 233 	 257.978 	 -16.652 	 2 	 4400.15 	 0.411806 	 24.5153 	 24.5153 	 24.5153 	 0 	 45 	 45 	 45 	 0 	 15516 	 0.752145 	 692.233 	 911.363 	 1115.94 	 980.466 	 0.443918 	 1296.88 	 1072.04 	 611.991 	 0.548409 	 95.9346 	 -14.6245 	 37.7873 	 0.271416 	 139.223 	 400 	 794 	 125.243 	 59.3054 	 3 	 7632.57 	 0.714326 	 26.8836 	 15.2629 	 21.2229 	 5.20211 	 215 	 29 	 133.333 	 95.0491 	  Tumour 
335 	 3166.6 	 935.474 	 3230.21 	 70.7672 	 3029 	 63.3797 	 61.5952 	 0.235621 	 0.980576 	 208.652 	 985.746 	 284.234 	 0.288344 	 766.383 	 812.948 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6023 	 0.851669 	 372.368 	 700.223 	 728.823 	 593.349 	 0.382857 	 806.172 	 711.638 	 198.58 	 0.272467 	 84.4102 	 17.9945 	 12.5645 	 0.0983919 	 127.698 	 174 	 234 	 96.8563 	 30.9192 	 2 	 513.211 	 0.169433 	 11.7611 	 11.7611 	 11.7611 	 0 	 109 	 65 	 87 	 31.1127 	  Lymph 
336 	 3187.29 	 197.155 	 3147.82 	 528.493 	 3850 	 88.7295 	 55.8616 	 0.776942 	 0.977157 	 249.078 	 925.802 	 385.484 	 0.416379 	 689.046 	 753.004 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5873 	 0.973318 	 318.711 	 106.709 	 108.131 	 -27.3433 	 0 	 0 	 0 	 31.6363 	 0.292574 	 33.0833 	 4.65728 	 10.7301 	 0.140499 	 76.3714 	 45 	 45 	 61.1111 	 -4.82603 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
337 	 3222.17 	 1186.09 	 3230.08 	 197.914 	 17205 	 160.017 	 137.417 	 0.512367 	 0.975561 	 514.759 	 2177.01 	 634.689 	 0.291542 	 1715.8 	 2004.21 	 180 	 2392 	 335.589 	 60.9591 	 4 	 2088.93 	 0.121414 	 87.1436 	 27.6586 	 53.3537 	 19.759 	 45 	 45 	 45 	 0 	 19778 	 0.962855 	 593.487 	 716.463 	 1892.74 	 1757.27 	 0.451056 	 2419.57 	 1717.96 	 955.019 	 0.504569 	 93.2351 	 -67.2993 	 68.4875 	 0.501655 	 136.523 	 1482 	 8278 	 119.914 	 53.9772 	 11 	 4389.23 	 0.255113 	 124.933 	 10.4403 	 61.9955 	 29.0372 	 481 	 25 	 123.5 	 134.808 	  Tumour 
338 	 3173.52 	 2316.44 	 3061.35 	 208.856 	 2580 	 79.8326 	 41.9404 	 0.850884 	 0.963406 	 211.296 	 2518.68 	 616.956 	 0.244953 	 1843.53 	 2345.88 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3984 	 0.942512 	 267.581 	 2365.74 	 2625.73 	 2490.26 	 0.564854 	 2624.53 	 2643.32 	 893.87 	 0.340427 	 152.074 	 -64.9316 	 42.534 	 0.217719 	 195.362 	 386 	 1082 	 113.604 	 47.6665 	 2 	 749.375 	 0.290455 	 38.5522 	 38.5522 	 38.5522 	 0 	 270 	 116 	 193 	 108.894 	  Tumour 
339 	 3204.65 	 2984.66 	 4265.77 	 585.718 	 3132 	 80.9578 	 49.7437 	 0.788964 	 0.982126 	 221.037 	 1115.78 	 609.881 	 0.546598 	 873.735 	 942.979 	 130 	 418 	 225.877 	 -48.7529 	 2 	 288.966 	 0.0922623 	 34.7131 	 34.7131 	 34.7131 	 0 	 85 	 45 	 65 	 28.2843 	 4792 	 0.907232 	 313.64 	 126.014 	 125.068 	 -10.4064 	 0.281356 	 133.458 	 122.787 	 60.7423 	 0.485675 	 23.3936 	 4.63476 	 16.0917 	 0.241321 	 66.6817 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
340 	 3201.8 	 1987.51 	 3670.02 	 296.142 	 1491 	 47.8705 	 40.1353 	 0.545034 	 0.972603 	 147.782 	 955.091 	 663.68 	 0.694887 	 765.599 	 782.293 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2550 	 0.980015 	 197.941 	 108.701 	 97.8617 	 -37.6125 	 0 	 0 	 0 	 29.1212 	 0.297575 	 28.5858 	 14.8466 	 13.0457 	 0.181508 	 71.8739 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
341 	 3243.56 	 1406.84 	 3196.81 	 134.332 	 10377 	 130.187 	 102.351 	 0.617994 	 0.977671 	 395.647 	 2193.85 	 920.793 	 0.419716 	 1753.38 	 2021.05 	 90 	 303 	 406.067 	 131.437 	 2 	 375.775 	 0.0362123 	 32.2025 	 32.2025 	 32.2025 	 0 	 45 	 45 	 45 	 0 	 17567 	 0.937357 	 583.345 	 1440.3 	 1494.98 	 1359.51 	 0.374757 	 1576.35 	 1471.02 	 731.521 	 0.489318 	 165.311 	 -19.5124 	 58.0398 	 0.278236 	 208.599 	 1724 	 6427 	 136.367 	 70.4294 	 12 	 3196.22 	 0.30801 	 89.9889 	 13.5005 	 48.4809 	 19.8079 	 476 	 45 	 143.667 	 129.942 	  Tumour 
342 	 3253.75 	 3039.08 	 4338.34 	 643.743 	 4201 	 107.827 	 54.5371 	 0.862661 	 0.896118 	 298.735 	 656.335 	 222.836 	 0.339515 	 482.527 	 483.537 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6027 	 0.94556 	 345.054 	 103.683 	 90.365 	 -45.1092 	 0.180982 	 122.712 	 85.8499 	 44.0066 	 0.486987 	 23.097 	 8.58148 	 16.8984 	 0.25455 	 66.3851 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
343 	 3290.7 	 1272.93 	 3273.59 	 231.948 	 6333 	 127.239 	 68.5892 	 0.842269 	 0.89868 	 359.505 	 1681.02 	 686.16 	 0.408181 	 1327.53 	 1508.22 	 45 	 45 	 339.333 	 64.7035 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 10366 	 0.883868 	 505.889 	 1420.53 	 2132.81 	 1997.33 	 0.878652 	 2018.29 	 2196.11 	 846.115 	 0.396714 	 163.859 	 -38.4941 	 67.7932 	 0.327271 	 207.147 	 840 	 2233 	 126.101 	 60.164 	 4 	 2978.07 	 0.470247 	 68.856 	 20.1973 	 41.621 	 16.9501 	 500 	 44 	 210 	 210.651 	  Tumour 
344 	 3305.56 	 2329.75 	 3194.03 	 167.943 	 8062 	 131.562 	 79.8896 	 0.794521 	 0.967711 	 366.777 	 1982.13 	 766.034 	 0.386471 	 1491.13 	 1809.33 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 10153 	 0.961367 	 431.765 	 1165.62 	 726.758 	 591.283 	 0 	 0 	 0 	 477.279 	 0.656724 	 118.909 	 3.52746 	 57.8591 	 0.35672 	 162.197 	 447 	 1603 	 94.472 	 28.5349 	 5 	 4006.83 	 0.497002 	 55.1776 	 15.0426 	 31.9587 	 14.3463 	 215 	 43 	 89.4 	 71.4339 	  Tumour 
345 	 3299.56 	 291.625 	 3264.27 	 458.56 	 3208 	 86.0527 	 47.5982 	 0.833096 	 0.982843 	 224.451 	 970.453 	 468.074 	 0.482326 	 746.072 	 797.655 	 45 	 45 	 292.356 	 17.7258 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4846 	 0.978199 	 284.569 	 96.1748 	 93.1493 	 -42.3249 	 0 	 0 	 0 	 20.4465 	 0.219503 	 31.2266 	 9.78718 	 10.7891 	 0.144792 	 74.5147 	 45 	 45 	 62.0889 	 -3.84825 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
346 	 3338.3 	 929.983 	 3419.75 	 171.073 	 12455 	 134.201 	 118.488 	 0.469534 	 0.985988 	 429.002 	 1400.63 	 457.771 	 0.326832 	 1133.53 	 1227.83 	 45 	 45 	 264.556 	 -10.0742 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 18206 	 0.968456 	 548.558 	 1001.78 	 2466.62 	 2331.14 	 0.258799 	 1870.61 	 2545 	 984.839 	 0.399267 	 108.405 	 -93.0738 	 51.5764 	 0.340006 	 151.693 	 1433 	 6239 	 119.417 	 53.4795 	 13 	 1720.23 	 0.138116 	 105.721 	 10.3299 	 53.6047 	 27.2193 	 271 	 30 	 110.231 	 70.6165 	  Tumour 
