rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
204	1546.52	1610.44	1936.88	81.3204	5205	98.8127	69.1113	0.714713	0.963175	302.191	1250.38	252.641	0.202052	451.327	1028.75	16504	0.854067	635.21	1385.32	1699.06	1385.16	0.464151	1576.22	1739.14	560.34	0.329794	109	113	250.009	-3.86001	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	109	109	109	0	458.895	51.982	54.6099	0.102521	532.672	164	393	353.171	49.6739	2	920.192	0.17679	28.5714	28.5714	28.5714	0	92	72	82	14.1421	  Tumour 
205	1543.61	473.579	2065.14	200.352	4425	92.3724	62.8085	0.733259	0.952022	284.392	1177.99	188.837	0.160305	510.923	956.359	7724	0.896264	393.522	644.674	685.504	371.608	0	0	683.568	277.763	0.405194	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	164.579	-10.6856	66.7865	0.280196	238.357	83	84	329.349	25.8525	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	83	83	83	0	  DCIS 
206	1543.93	999.651	1748.15	270.276	3617	78.9111	58.6493	0.669033	0.976776	233.622	1840.38	765.484	0.415938	1173.16	1618.75	5748	0.986612	291.196	411.112	387.049	73.1527	0	0	0	87.2105	0.225322	166	215	238.018	-15.8511	2	174.984	0.0483782	11.1803	11.1803	11.1803	0	114	52	83	43.8406	75.0799	17.2989	18.3366	0.123182	148.857	165	351	337.945	34.4486	2	585.521	0.16188	24.1123	24.1123	24.1123	0	83	82	82.5	0.707107	  DCIS 
207	1538.44	1228.67	1638.49	211.559	1801	53.8162	42.7435	0.607592	0.976152	162.853	1519.54	642.484	0.422815	901.341	1297.91	2578	0.979111	188.853	578.175	499.061	185.165	0	0	0	78.4831	0.157262	93	94	271.591	17.7222	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	93	93	93	0	190.647	24.1247	34.5434	0.130636	264.424	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
208	1567.57	1480.93	1856.91	53.0094	2657	81.3851	44.3903	0.838153	0.904973	236.451	1515.65	256.644	0.16933	454.149	1294.02	3764	0.813662	297.605	1314.34	1523.36	1209.46	1.01633	1519.79	1523.31	425.245	0.279149	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	778.223	172.434	90.8269	0.106604	852.001	262	287	503.057	199.56	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	262	262	262	0	  Tumour 
209	1569.68	838.689	1856.42	289.468	2931	71.9514	51.9686	0.691607	0.982239	207.137	1579.25	434.916	0.275394	974.998	1357.63	4443	0.934188	273.439	385.28	354.502	40.6062	0.216867	430.963	342.126	74.7887	0.210968	183	921	211.754	-42.1151	3	589.315	0.201063	41.2462	28.6439	33.0162	6.37911	68	48	61	11.2694	103.993	9.62813	16.2719	0.0915336	177.77	152	230	338.743	35.2466	2	160.558	0.0547794	14.8671	14.8671	14.8671	0	83	69	76	9.89949	  DCIS 
210	1604.26	1430.07	1846.9	105.759	7154	105.828	88.6433	0.546264	0.952723	355.647	1577.34	360.119	0.228308	737.525	1355.71	11759	0.888478	490.558	1076.29	1354.97	1041.07	0.875	1356.63	1349.89	192.184	0.141837	153	602	299.438	45.5687	2	1436.01	0.200728	52.9485	52.9485	52.9485	0	81	72	76.5	6.36396	565.535	58.5895	77.2876	0.120892	639.312	585	1235	508.615	205.119	3	2261.99	0.316185	36.6589	16.9051	26.1203	8.89345	363	84	195	147.976	  Tumour 
211	1634	294.991	1376.73	160.602	10081	129.526	101.697	0.619311	0.977789	398.659	1663.93	393.999	0.236788	874.303	1442.31	18809	0.891675	672.801	1086.72	1337.63	1023.74	0.329983	1878.47	1221.15	503.791	0.376629	151	405	292.417	38.548	2	4256.64	0.422244	30.7503	30.7503	30.7503	0	82	69	75.5	9.19239	573.911	202.081	146.097	0.225566	647.688	1273	4453	470.932	167.436	11	1127.66	0.111859	74.9727	13.8436	39.339	18.1526	214	48	106.083	51.3091	  Tumour 
212	1610.83	525.961	2080.16	222.767	2790	63.5246	57.7935	0.415088	0.90555	222.35	2443.77	727.105	0.297535	1272.07	2222.14	4209	0.964703	258.108	499.642	486.65	172.754	0.372727	520.817	479.384	88.887	0.182651	134	372	240.545	-13.3244	2	332.674	0.119238	29.8113	29.8113	29.8113	0	69	65	67	2.82843	134.974	-3.89419	34.8995	0.167182	208.752	154	302	324.286	20.7889	2	125.379	0.0449388	21.5094	21.5094	21.5094	0	85	69	77	11.3137	  DCIS 
213	1613.53	659.022	1998.11	345.11	2411	70.3908	44.4152	0.775799	0.962475	197.279	2754.43	601.527	0.218386	1381.21	2532.8	4146	0.964186	256.652	535.533	541.004	227.109	0	0	0	125.112	0.231259	131	151	268.153	14.2835	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	131	131	131	0	125.777	-18.4813	34.4525	0.172648	199.554	165	182	387.994	84.4971	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	165	165	165	0	  DCIS 
214	1628.26	1327.05	1686.35	105.759	4827	97.1817	64.1778	0.750923	0.960788	278.836	1351.8	351.484	0.260011	731.391	1130.18	10863	0.867236	525.286	1074.8	1055.03	741.131	0.418345	1489.27	943.35	515.149	0.488281	188	1234	278.218	24.3489	3	648.912	0.134434	52.142	26.6972	40.9514	11.6241	73	47	62.6667	13.7961	310.666	-31.2228	90.0201	0.234157	384.444	85	86	341.2	37.7031	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	85	85	85	0	  DCIS 
215	1657.21	1469.93	1912.9	131.59	9160	205.156	79.2874	0.9223	0.756275	513.404	1909.18	543.552	0.284705	1015.32	1687.55	16999	0.770266	739.495	1393.24	1245.67	931.775	0.547923	1538.01	1134.99	522.505	0.419456	156	419	331.282	77.4129	2	2020.18	0.220544	28.9267	28.9267	28.9267	0	92	64	78	19.799	523.017	118.862	97.757	0.163804	596.794	1016	3862	572.819	269.322	6	1133.45	0.12374	109.727	13.9875	48.2694	25.5292	260	69	169.333	67.8518	  Tumour 
216	1644.22	798.191	1940.67	370.908	5218	112.36	60.043	0.845242	0.956203	299.463	1761.49	653.99	0.37127	1108.55	1539.87	7817	0.957027	363.38	420.134	409.714	95.8185	0.167173	420.945	406.942	97.4332	0.237808	61	61	251.836	-2.03312	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	61	61	61	0	74.1486	-6.29629	23.7214	0.16036	147.926	189	757	303.656	0.159229	3	1257.88	0.241065	44.9501	11.3097	33.7116	17.3524	70	54	63	8.18535	  DCIS 
217	1664.14	1963.93	2284.3	120.93	6210	105.52	80.2389	0.649438	0.897269	341.505	1298.68	236.649	0.182223	680.43	1077.05	11735	0.856132	505.529	1042.34	1558.64	1244.74	0.288732	1756.17	1527.69	562.499	0.360891	159	556	211.522	-42.3472	2	942.04	0.151697	43.9783	43.9783	43.9783	0	80	79	79.5	0.707107	438.25	107.905	59.3457	0.115903	512.028	737	1519	436.237	132.741	4	1606.62	0.258715	49.0395	19.2527	29.4568	10.8664	296	88	184.25	107.258	  Tumour 
218	1649.07	570.392	2080.96	249.874	2730	72.0497	49.6241	0.725	0.938467	233.723	2050.25	350.137	0.170778	857.358	1828.62	4132	0.955376	257.622	556.011	540.486	226.591	0.364865	480.728	553.948	131.668	0.24361	133	196	225.571	-28.2978	2	595.797	0.218241	12.8914	12.8914	12.8914	0	69	64	66.5	3.53553	116.63	10.2983	22.0433	0.115769	190.408	190	263	414.111	110.614	2	651.228	0.238545	13.9468	13.9468	13.9468	0	110	80	95	21.2132	  DCIS 
219	1673.91	510.086	2138.49	185.586	3250	75.4567	55.0821	0.683465	0.984252	217.581	2296.27	783.152	0.341054	1273.19	2074.64	4528	0.952862	269.681	582.927	494.48	180.584	0.331967	475.123	499.354	62.7947	0.126991	137	501	296.277	42.4082	2	582.363	0.179188	44.0379	44.0379	44.0379	0	71	66	68.5	3.53553	127.527	35.1489	35.7498	0.177591	201.305	158	497	354.69	51.193	2	807.931	0.248594	39.9759	39.9759	39.9759	0	87	71	79	11.3137	  DCIS 
220	1715.04	329.206	1460.92	78.6003	5546	114.407	65.6899	0.818731	0.919735	327.99	1366.58	246.304	0.180234	503.197	1144.95	9649	0.881831	469.22	1408.09	1824.62	1510.72	0.841232	1879.23	1765.8	577.033	0.316248	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	486.476	91.5534	69.0335	0.123218	560.254	249	366	417.165	113.668	2	2018.39	0.363936	18.8075	18.8075	18.8075	0	134	115	124.5	13.435	  Tumour 
221	1728.7	1945.34	2309.98	60.2163	3442	109.701	41.4868	0.925731	0.933804	267.706	1201.09	204.073	0.169906	532.034	979.465	8946	0.809593	497.63	1121.75	1427.4	1113.51	0.494062	1676.17	1343.55	547.513	0.383572	72	74	225.236	-28.6331	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	72	72	72	0	373.047	41.7909	51.112	0.114389	446.824	387	692	432.951	129.454	2	146.692	0.0426182	26.3497	26.3497	26.3497	0	284	103	193.5	127.986	  Tumour 
222	1743.65	235.451	1481.95	95.0158	4953	83.5336	76.6555	0.397364	0.969466	276.108	1650.48	372.92	0.225946	670.083	1428.86	11555	0.876641	490.191	1324.61	1899.31	1585.41	0.710046	1968.67	1833.6	578.554	0.304613	126	684	298.198	44.3292	2	131.784	0.0266068	60.9204	60.9204	60.9204	0	67	59	63	5.65685	435.578	30.5364	55.0824	0.108142	509.355	799	1555	521.66	218.163	4	340.769	0.0688005	47.0427	14.3558	27.854	12.0497	343	79	199.75	116.125	  Tumour 
223	1768.37	168.955	1504.03	143.136	5566	132.411	55.673	0.907312	0.916818	327.22	2195.66	377.88	0.172103	925.173	1974.04	18074	0.841904	680.316	1556.89	2034.34	1720.45	0.327842	2308.83	1969.42	648.62	0.318835	58	58	298.345	44.4756	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	58	58	58	0	315.256	-82.5199	64.5194	0.165845	389.034	707	1596	549.059	245.563	2	3075.5	0.552551	54.3751	54.3751	54.3751	0	630	77	353.5	391.03	  Tumour 
224	1761.91	391.632	2282.03	78.6003	2721	69.9131	50.0408	0.698349	0.97248	201.823	1576.12	545.307	0.34598	861.729	1354.5	6672	0.812865	422.777	1230.16	1419.3	1105.41	0.592992	1722.99	1289.37	881.021	0.620743	66	67	289.091	35.2217	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	66	66	66	0	213.32	1.20338	36.8229	0.128259	287.097	85	86	367.718	64.2208	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	85	85	85	0	  DCIS 
225	1764.39	1896.33	1727.03	60.2163	3088	71.0558	55.9228	0.616919	0.974132	214.894	1457.5	431.071	0.295761	734.053	1235.87	4846	0.945746	290.936	860.709	971.615	657.719	0.34127	1578.45	849.885	524.086	0.539396	50	50	213.9	-39.9692	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	50	50	50	0	225.322	-4.61853	26.5613	0.0888044	299.099	89	91	332.315	28.8178	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	89	89	89	0	  DCIS 
226	1773.42	1632.32	1754.48	98.4784	1811	58.8064	39.4756	0.741203	0.958201	170.267	1365.28	430.683	0.315453	668.644	1143.66	6792	0.881849	383.505	793.664	852.445	538.549	0.341463	1210.1	780.127	356.231	0.417893	99	100	310.242	56.3732	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	99	99	99	0	206.938	4.58903	28.7992	0.102592	280.716	105	106	281.41	-22.0873	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	105	105	105	0	  Other 
227	1806.31	306.842	2371.2	93.6216	2404	72.5517	42.535	0.810114	0.961216	198.894	1212.3	188.895	0.155815	411.598	990.675	8632	0.853302	464.86	1215.24	1329.36	1015.46	0.528822	1305.04	1326.57	537.509	0.404338	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	246.81	-17.23	43.6472	0.136148	320.587	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
228	1847.8	29.6354	2593.16	160.378	3220	78.7211	53.3358	0.735496	0.974281	233.581	1281.89	230.406	0.179739	497.645	1060.26	4670	0.967675	280.569	758.772	769.091	455.195	0	0	0	212.015	0.275669	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	194.032	16.424	36.7149	0.137093	267.81	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
229	1844.2	458.385	2303.14	182.434	4438	147.405	44.876	0.952531	0.824601	353.463	1285.18	222.785	0.173349	643.292	1063.56	7621	0.774492	473.12	501.646	517.686	203.79	0.21513	771.044	487.004	220.957	0.426816	134	377	226.604	-27.2647	2	2036.64	0.45891	31.184	31.184	31.184	0	71	63	67	5.65685	78.5188	10.7464	24.1469	0.158552	152.296	128	133	291.477	-12.0203	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	128	128	128	0	  Fib 
230	1869.6	1649.17	2190.74	73.7564	7547	101.1	96.4285	0.300458	0.956406	357.304	1468.48	344.16	0.234364	780.649	1246.86	10700	0.905552	453.63	1033.27	1411.59	1097.69	0.748011	1378.18	1429.51	360.74	0.255557	83	86	265	11.1308	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	83	83	83	0	428.296	34.0168	33.3886	0.0665014	502.073	324	1423	406.306	102.809	3	1050.93	0.139251	50.8814	24.8443	39.9714	12.0937	111	103	108	4.3589	  Tumour 
231	1882.13	192.039	1618.34	90.0944	5910	110.783	68.7735	0.783974	0.952151	316.191	1519.32	336.983	0.221798	667.92	1297.7	11302	0.904739	495.848	1768.32	1829.15	1515.26	0.205882	2488.9	1753.73	523.115	0.285988	156	401	349.372	95.5026	2	186.74	0.0315974	32.7567	32.7567	32.7567	0	87	69	78	12.7279	497.138	72.5932	62.9289	0.110224	570.916	1225	2511	511.845	208.348	5	698.466	0.118184	65.4953	10.2108	35.2837	17.8858	423	60	245	162.11	  Tumour 
232	1866.07	1469.11	1875.93	122.43	2150	62.9101	43.9067	0.716169	0.971093	184.167	1440.44	616.207	0.42779	827.363	1218.82	3121	0.982373	209.338	430.306	424.863	110.967	0	0	425.473	52.6982	0.124036	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	169.332	9.03853	24.6397	0.101352	243.11	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
233	1864.93	663.931	2198.83	367.049	1642	64.5672	33.0429	0.859128	0.960796	169.439	1136.65	162.631	0.143079	563.235	915.024	3193	0.987322	223.497	376.892	365.435	51.5396	0	0	0	63.1836	0.1729	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	51.3547	2.71233	6.19549	0.0495116	125.132	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
234	1907.8	1583.54	2175.63	121.413	4896	99.0368	66.7629	0.738619	0.859098	324.434	1171.04	230.276	0.196641	444.533	949.418	6639	0.901303	356.919	1361.28	1397.58	1083.68	0.254777	1633.36	1364.18	444.972	0.318388	132	144	262.25	8.38081	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	132	132	132	0	365.375	33.5696	40.3206	0.0918146	439.153	238	315	356.412	52.9149	2	725.158	0.148112	15.6711	15.6711	15.6711	0	153	85	119	48.0833	  Tumour 
235	1904.4	563.584	2287.66	301.573	5734	109.06	75.4904	0.721716	0.902424	347.12	1246.02	205.359	0.164811	518.461	1024.4	7859	0.898377	393.22	523.487	493.321	179.425	0.33815	497.786	492.004	159.385	0.323087	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	86.4923	12.1104	22.6248	0.141167	160.27	199	1329	340.884	37.3876	3	1296.63	0.22613	84.3432	20.1976	57.267	29.7128	85	45	66.3333	20.1329	  DCIS 
236	1917.83	1705.23	1889.69	73.7564	2832	69.8869	51.7976	0.671325	0.97186	206.551	1414.6	332.163	0.234811	714.789	1192.97	4780	0.915533	307.806	823.092	911.943	598.047	0.348659	1415.79	804.845	422.464	0.463258	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	231.382	4.02509	69.37	0.227324	305.159	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
237	1910.97	1425.11	1929.87	159.028	1740	60.0172	37.8749	0.775728	0.957622	166.953	1483.12	385.088	0.259647	814.791	1261.5	2387	0.945721	197.924	424.573	419.287	105.391	0.263158	430.133	418.329	72.5085	0.172933	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	158.392	-5.74521	18.9268	0.0815219	232.169	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
238	1933.41	651.155	2262.75	388.855	3201	78.8517	52.2335	0.749126	0.977106	226.794	1624.28	520.723	0.320588	939.021	1402.65	5016	0.978732	278.51	491.501	444.099	130.203	0.170635	451.721	440.829	76.0571	0.171261	62	63	235.806	-18.0627	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	62	62	62	0	89.5399	23.4073	21.9803	0.134587	163.317	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
239	1960.97	1789.92	1926.39	167.815	6252	103.725	77.5809	0.663755	0.966157	317.563	1632.7	527.724	0.323222	952.692	1411.07	7877	0.947438	358.049	979.967	970.806	656.911	0.103226	1469.97	948.728	402.477	0.41458	136	360	258.949	5.07934	2	2817.74	0.450694	29.8055	29.8055	29.8055	0	68	68	68	0	444.159	110.015	96.9539	0.187193	517.936	432	1390	404.769	101.272	4	1451.7	0.232197	41.5956	14.3491	29.5259	9.48811	148	88	108	27.0801	  DCIS 
240	1944.91	821.537	2184.62	544.012	3112	63.9561	62.638	0.201979	0.964363	232.652	1888.9	673.651	0.356638	1199.73	1667.27	4623	0.921283	292.551	590.734	634.707	320.811	0.332046	772.035	606.464	333.04	0.524715	123	264	252.398	-1.47082	2	175.087	0.0562618	23.6719	23.6719	23.6719	0	69	54	61.5	10.6066	97.6927	16.6269	32.3747	0.188807	171.47	126	154	342.881	39.3841	2	246.466	0.0791985	9.89697	9.89697	9.89697	0	79	47	63	22.6274	  DCIS 
241	1941.51	65.1897	2635.35	140.46	2662	68.1472	50.0794	0.678206	0.974378	198.024	2614.22	622.741	0.238213	1276.57	2392.59	4304	0.991248	250.225	651.743	666.931	353.035	0.00862069	1051.5	667.24	192.114	0.288057	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	106.638	-23.1767	42.749	0.236948	180.415	69	69	457.754	154.257	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
242	1944.51	1459.94	1954.98	129.402	2326	62.8332	48.9665	0.626638	0.950163	194.894	1340.3	292.577	0.218293	706.517	1118.67	3302	0.969466	219.48	478.925	466	152.104	0.244681	428.326	471.206	71.4343	0.153293	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	180.306	7.54451	24.4237	0.096125	254.083	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
243	1952.71	880.05	2164.05	600.204	2315	72.0542	47.9192	0.746804	0.730514	242.853	2892.44	683.997	0.236478	1552.74	2670.81	3481	0.813128	274.167	547.11	568.215	254.32	0.711382	612.057	544.859	101.948	0.179418	117	230	270.94	17.071	2	340.937	0.147273	18.6184	18.6184	18.6184	0	60	57	58.5	2.12132	92.9811	3.29876	13.8738	0.0831967	166.759	145	154	416.724	113.227	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	145	145	145	0	  DCIS 
244	1965.61	1383.42	1993.5	209.201	2123	55.433	49.486	0.450618	0.962812	183.48	1596.63	596.465	0.373577	931.176	1375.01	2720	0.942481	206.066	631.619	657.223	343.327	0.274286	845.354	624.36	275.325	0.418921	78	80	256.115	2.2462	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	78	78	78	0	209.264	20.7126	25.0408	0.0884705	283.041	86	86	304.337	0.840354	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	86	86	86	0	  DCIS 
245	1986.28	957.762	2158.65	607.213	5966	92.5191	83.4098	0.432693	0.959627	312.836	1796.43	618.445	0.344263	1003.14	1574.81	8149	0.93302	377.037	558.739	532.944	219.048	0.225806	634.481	518.312	202.094	0.379204	171	444	273.544	19.6747	3	1119.63	0.187669	26.9308	11.6921	20.1102	6.92637	65	50	57	7.54983	121.84	24.5534	42.527	0.217398	195.618	150	281	376.58	73.0831	2	261.428	0.0438196	21.4838	21.4838	21.4838	0	82	68	75	9.89949	  DCIS 
246	1970.58	178.398	2580.24	90.0944	1826	73.6958	33.0027	0.894122	0.929262	186.853	1478.71	531.214	0.359242	824.24	1257.08	4979	0.848211	342.652	927.826	954.869	640.973	0.112179	1483.29	923.575	430.677	0.451033	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	108.551	-18.7949	57.725	0.3166	182.328	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
247	1991.81	570.659	2356.11	367.822	2987	71.9404	53.8056	0.663791	0.941974	221.137	1962.7	621.222	0.316514	1063.39	1741.07	4768	0.945656	279.681	609.715	645.846	331.951	0.220472	583.357	654.078	238.241	0.368882	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	108.683	-9.46864	43.1323	0.236392	182.461	161	280	329.491	25.9938	2	223.902	0.0749587	18.4512	18.4512	18.4512	0	81	80	80.5	0.707107	  DCIS 
248	1998.23	1350.55	2032.67	249.778	1773	53.711	44.2732	0.566175	0.897267	183.48	1401.75	422.781	0.301609	823.92	1180.12	2711	0.950561	205.48	636.409	671.626	357.731	0.275862	846.521	643.107	266.062	0.396146	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	224.478	5.42673	18.8111	0.0630704	298.255	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
249	1993.78	375.002	2472.44	214.553	2343	88.2296	35.6546	0.914709	0.906383	224.066	1393.99	265.996	0.190816	711.105	1172.36	3569	0.829036	290.794	556.866	592.914	279.018	0.4375	790.473	529.819	291.012	0.490817	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	96.4159	-7.75463	68.2777	0.401177	170.193	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
250	1994.46	879.299	2200.89	616.718	2418	73.8305	42.8586	0.81426	0.931792	217.581	1820.62	563.948	0.309756	886.484	1598.99	3218	0.949823	234.51	927.028	993.538	679.643	0.620192	726.496	1110.23	414.165	0.416859	69	69	235.652	-18.217	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	168.553	-63.8504	59.6971	0.246346	242.33	148	221	343.358	39.8613	2	169.592	0.0701373	13.7231	13.7231	13.7231	0	81	67	74	9.89949	  DCIS 
251	1997.36	301.094	2520.68	158.449	1946	62.3253	40.0488	0.766221	0.97495	173.681	1519.23	480.383	0.316201	858.138	1297.6	4992	0.904184	314.108	992.212	1122.26	808.361	0.369565	1172.29	1107.65	440.163	0.392213	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	145.625	-9.85185	44.394	0.20234	219.402	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
252	1999.31	502.288	2401.02	331.344	1570	52.2958	38.6789	0.673027	0.970334	153.539	2358.64	552.885	0.234409	1045.41	2137.01	2744	0.949481	214.711	498.624	529.464	215.568	0.407216	663.152	494.162	171.141	0.323234	107	189	262.925	9.05604	2	151.285	0.0963596	14.8744	14.8744	14.8744	0	54	53	53.5	0.707107	72.7015	-4.35488	24.3848	0.166473	146.479	75	75	307.267	3.76981	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	75	75	75	0	  DCIS 
253	1993.67	97.0796	2651.48	146.864	678	42.1153	20.7418	0.870312	0.978355	104.669	1389.31	313.909	0.225946	663.888	1167.68	1654	0.966121	157.74	523.905	570.437	256.541	0.0140845	1051.5	568.624	216.942	0.380309	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	55.3745	-10.9528	16.9975	0.131609	129.152	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
254	2037.31	1191.47	2117.32	413.63	2452	117.881	32.3273	0.961662	0.755159	266.267	1252.87	328.081	0.261863	685.176	1031.24	3233	0.78796	292.995	427.719	432.504	118.608	0.337121	503.124	416.558	140.804	0.325556	190	214	289.074	35.2045	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	190	190	190	0	168.723	29.6645	17.8195	0.0734821	242.501	178	204	304.888	1.39079	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	178	178	178	0	  DCIS 
