rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
359	2590.59	2782.11	3041.22	97.6524	2456	70.098	45.0694	0.76591	0.971135	197.924	1377.49	695.103	0.504614	970.575	1377.49	6429	0.932821	343.037	1214.43	1195.23	851.547	0.123779	1474.66	1169.86	435.798	0.364613	168	231	131.095	5.4337	2	199.256	0.0811302	14.4836	14.4836	14.4836	0	99	69	84	21.2132	114.718	-6.75066	32.2818	0.16728	192.98	144	395	240.736	-98.5135	2	151.723	0.0617764	30.6515	30.6515	30.6515	0	73	71	72	1.41421	  Other 
360	2625.36	653.752	2634.1	456.808	5558	122.138	59.2314	0.874538	0.967787	315.948	1713.2	837.78	0.489015	1256.45	1713.2	8304	0.974877	374.108	424.324	416.518	72.8307	0	0	0	117.191	0.281358	261	364	170.05	44.3883	2	2200.49	0.395914	15.2646	15.2646	15.2646	0	142	119	130.5	16.2635	27.1674	25.023	20.4235	0.193717	105.429	69	69	501.71	162.46	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
361	2640.97	378.628	2713.16	690.036	3020	77.9145	50.3689	0.762944	0.967639	220.752	2727.38	670.748	0.245931	740.061	2727.38	4696	0.978333	266.51	693.355	738.525	394.838	0.2375	684.175	746.118	155.709	0.210838	400	1778	210.548	84.886	4	366.775	0.121449	69.2421	18.789	39.5297	17.532	130	59	100	29.6985	48.8078	8.4462	17.5554	0.138156	127.07	157	217	473.752	134.502	2	256.414	0.0849052	13.0679	13.0679	13.0679	0	88	69	78.5	13.435	  DCIS 
362	2657.17	2879.62	3831.36	118.152	6408	101.643	80.8727	0.60575	0.959712	319.463	859.181	189.304	0.220331	496.814	859.181	12518	0.957912	469.505	1277.65	1711.28	1367.59	0	0	1706.09	614.572	0.359131	108	111	155.278	29.6162	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	108	108	108	0	282.353	36.5538	34.2272	0.0949133	360.615	290	333	610.117	270.868	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	290	290	290	0	  Tumour 
363	2671.39	2726.01	3730.02	97.6524	5999	112.91	68.2723	0.796484	0.976877	307.563	1719.22	473.444	0.275383	927.698	1719.22	11234	0.924153	488.534	1264.11	1525.17	1181.48	0.171233	1591.01	1514.48	342.429	0.224519	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	307.25	36.3449	47.409	0.122977	385.512	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
364	2661.99	1093.81	2627.3	217.573	3386	93.5226	46.9083	0.865116	0.974669	240.309	2507.46	545.742	0.217648	1341.55	2507.46	5582	0.968089	303.681	504.215	511.554	167.867	0	0	0	244.852	0.478643	254	774	195.528	69.866	2	706.155	0.208551	33.0943	33.0943	33.0943	0	162	92	127	49.4975	75.5483	10.8125	24.9767	0.162386	153.81	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
365	2687.26	1594.58	3047.05	382.958	4888	95.0804	65.762	0.722237	0.982118	270.551	2047	815.487	0.398381	1374.19	2047	7290	0.928899	362.593	1197.43	1252.77	909.08	0	0	0	423.899	0.33837	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	183.787	0.307431	59.4677	0.226933	262.049	132	134	464.508	125.258	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	132	132	132	0	  Tumour 
366	2676.61	3025.34	3951.98	257.769	4023	82.8006	62.7794	0.652022	0.9673	251.966	1139.01	299.125	0.262618	708.392	1139.01	6600	0.930233	340.007	1071.09	1099.42	755.734	0	0	0	453.257	0.412268	226	509	129.239	3.5774	2	413.017	0.102664	31.9978	31.9978	31.9978	0	116	110	113	4.24264	103.983	-13.9898	50.4424	0.276783	182.245	209	661	264.053	-75.197	2	119.849	0.0297909	44.0734	44.0734	44.0734	0	109	100	104.5	6.36396	  Tumour 
367	2684.78	298.83	2778.44	726.43	2733	90.3171	43.9627	0.873536	0.836547	250.652	1879.04	476.644	0.253663	649.169	1879.04	4668	0.901681	311.823	1061.47	1168.86	825.171	0.368794	853.144	1246.28	724.825	0.620113	396	2806	322.005	196.344	5	748.872	0.274011	83.6974	16.5956	48.3041	21.38	179	24	79.2	60.2387	82.8989	-30.4217	42.9109	0.266261	161.161	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
368	2678.44	97.9043	2838.79	740.228	1233	59.3768	27.1857	0.88903	0.970102	153.397	1299.9	413.676	0.318237	788.039	1299.9	2367	0.992869	195.012	303.45	277.087	-66.5998	0	0	0	61.3938	0.221568	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	4.88553	22.5052	15.3666	0.184811	83.1476	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
369	2703.16	342.89	2782.79	747.193	3902	99.6686	53.1869	0.845713	0.887221	280.836	2040.69	408.108	0.199985	868.662	2040.69	5522	0.825781	365.421	820.212	843.191	499.504	0.496914	784.46	856.152	182.275	0.216172	783	1973	227.008	101.346	6	496.962	0.127361	62.9047	16.2598	30.8893	12.6795	166	102	130.5	28.6827	63.5419	-13.3967	27.5121	0.194015	141.804	126	130	412.659	73.4091	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	126	126	126	0	  DCIS 
370	2717.69	2517.81	3619.86	133.989	7372	103.356	91.44	0.466144	0.981233	328.392	1329.45	429.271	0.322893	799.49	1329.45	23865	0.972732	612.032	1378.05	1974.42	1630.73	0.0493601	2235.07	1980.07	757.849	0.383834	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	274.293	16.214	54.3415	0.154136	352.555	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
371	2740.58	2385.78	2981.6	133.989	1404	48.6068	37.1113	0.645806	0.979079	142.368	1427	553.523	0.387893	869.308	1427	4874	0.896285	322.593	972.907	1097.18	753.497	0	0	0	405.325	0.369423	119	123	173.185	47.5233	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	119	119	119	0	49.9196	0.578064	18.6806	0.145736	128.182	156	159	321.077	-18.1727	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	156	156	156	0	  Other 
372	2835.4	1392.24	3084.37	162.742	5048	99.3638	65.4548	0.752372	0.960975	284.635	978.64	304.812	0.311465	635.49	978.64	8151	0.94691	373.706	925.292	864.241	520.554	0	0	0	324.147	0.375065	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	233.877	118.239	65.9286	0.211216	312.139	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
373	2829.64	1088.77	2795.36	303.041	2090	82.4969	32.9772	0.916629	0.95696	201.279	1080.64	556.304	0.514789	681.596	1080.64	3951	0.961314	265.238	662.969	623.213	279.526	0	0	0	110.571	0.17742	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	31.7011	18.3758	23.4699	0.213434	109.963	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
374	2862.88	1947.56	3382.57	172.363	7181	130.08	72.2965	0.831325	0.912452	432.617	818.754	167.545	0.204634	415.656	818.754	17117	0.950733	569.044	1116.9	1398.03	1054.35	0	0	0	484.892	0.346839	103	104	155.262	29.6006	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	103	103	103	0	225.476	26.9522	27.9681	0.0920797	303.738	452	568	478.117	138.868	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	452	452	452	0	  Tumour 
375	2860.69	2762.36	3890.9	102.591	7635	110.113	88.8404	0.590805	0.977968	342.191	971.247	259.947	0.267642	577.363	971.247	23968	0.941472	673.831	1207.64	1450.94	1107.25	0.422886	1254.82	1506.91	569.078	0.392215	117	120	162.231	36.5692	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	117	117	117	0	242.894	20.2976	40.1121	0.124899	321.156	620	855	572.74	233.491	2	816.134	0.106894	15.3133	15.3133	15.3133	0	525	95	310	304.056	  Tumour 
376	2831.38	2201.72	3503.92	204.832	2968	71.5096	54.2931	0.650807	0.962387	218.995	1214.92	511.574	0.421076	593.196	1214.92	8630	0.713636	563.103	1167.7	1304.94	961.25	0.0987903	1438.61	1298.11	546.094	0.418483	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	64.4202	-13.8581	24.8415	0.174103	142.682	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
377	2890.91	1689.07	3270.82	183.068	4242	125.641	47.7707	0.924898	0.866422	314.049	1160.57	341.382	0.294149	724.309	1160.57	7785	0.786523	471.304	997.708	1089.18	745.493	0.358537	1061.66	1092.49	352.284	0.32344	120	122	176.017	50.3551	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	120	120	120	0	88.8056	-21.9597	28.9998	0.173581	167.068	114	116	386.289	47.0398	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	114	114	114	0	  Tumour 
378	2879	2660.96	3228.01	102.591	5040	86.9208	76.2641	0.479764	0.932815	309.664	1020.43	290.318	0.284504	595.634	1020.43	19517	0.905241	646.014	1185.41	1444.94	1101.25	0.386525	1166.21	1509.14	524.03	0.362667	144	152	150.333	24.6718	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	144	144	144	0	289.25	75.4271	42.144	0.114674	367.512	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
379	2897.72	1740.22	3302.3	161.79	4935	124.958	51.2748	0.911934	0.94504	314.534	1421.46	458.676	0.32268	956.871	1421.46	8348	0.876522	423.505	919.791	1014.98	671.297	0.336957	925.726	1032.19	345.371	0.340272	223	353	172.444	46.7824	2	1114.45	0.225826	20.9108	20.9108	20.9108	0	116	107	111.5	6.36396	81.2911	-7.36843	26.174	0.164046	159.553	248	280	423.843	84.5931	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	248	248	248	0	  Tumour 
380	2871.87	968.555	2841.79	424.615	1373	46.0347	38.3568	0.552948	0.95215	150.752	1066.44	463.841	0.434944	585.419	1066.44	5575	0.841636	384.836	1282.98	1269.45	925.759	0	0	0	460.179	0.362504	194	327	127.655	1.9931	2	305.195	0.222283	19.6041	19.6041	19.6041	0	117	77	97	28.2843	10.3454	5.32653	19.5489	0.220624	88.6074	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
381	2934.19	1569.76	3251.98	150.083	9020	119.903	96.7741	0.590413	0.958351	400.316	989.026	304.483	0.307861	580.367	989.026	13429	0.919165	514.174	1221.41	1425.75	1082.06	0.058427	1691.27	1412.91	457.948	0.321198	237	764	183.198	57.5368	2	266.498	0.0295452	56.6171	56.6171	56.6171	0	124	113	118.5	7.77817	330.88	107.889	78.8142	0.192633	409.142	838	1170	781.273	442.024	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	838	838	838	0	  Tumour 
382	2929.88	2529.33	3213.57	212.285	3533	76.7067	58.9768	0.639416	0.969805	231.037	1060.8	466.519	0.439781	735.047	1060.8	6680	0.873888	383.563	905.19	935.639	591.952	0	0	0	274.176	0.293036	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	57.4303	-10.6679	14.8482	0.109426	135.692	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
383	2955.06	2210.97	3608.61	262.619	7337	112.771	83.9148	0.66805	0.977354	341.262	1097.57	351.874	0.320595	712.904	1097.57	13869	0.927692	502.132	1195.55	1400.01	1056.32	0.111364	1373.33	1405.58	329.424	0.235301	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	290.629	71.0079	47.0921	0.127659	368.891	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
384	2924.33	566.72	2944.11	733.616	1201	56.6761	28.0249	0.869192	0.919602	148.669	1485.29	566.126	0.381155	877.809	1485.29	2183	0.986444	175.681	1118.63	1163.81	820.119	0	0	0	238.079	0.204569	106	107	145.415	19.7536	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	106	106	106	0	12.807	7.44411	15.3354	0.168393	91.0691	107	115	287.15	-52.1001	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	107	107	107	0	  Other 
385	2961.27	1288.94	2930.1	162.742	1259	79.5588	23.3653	0.955902	0.852981	187.196	1757.94	390.745	0.222275	763.357	1757.94	2999	0.917687	244.953	647.22	612.143	268.456	0	0	0	39.6823	0.0648251	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	30.4361	5.53283	7.87216	0.0724222	108.698	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Fib 
386	2984.05	3003.18	4147.19	357.756	8345	106.508	100.084	0.34204	0.978541	349.404	1098.83	363.098	0.33044	758.734	1098.83	11746	0.952945	449.706	1008.87	996.59	652.903	0	0	0	255.643	0.256518	107	111	150.785	25.1235	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	107	107	107	0	201.886	66.832	36.9705	0.131968	280.148	544	847	626.643	287.394	2	695.18	0.083305	21.9283	21.9283	21.9283	0	346	198	272	104.652	  Tumour 
387	3002.58	2860.85	4062.07	235.321	4250	94.6844	58.6808	0.784798	0.951848	271.48	1926.1	817.641	0.424506	1299.93	1926.1	9281	0.806342	470.978	1048.37	1147.54	803.852	0.254118	1297.56	1114.17	456.744	0.39802	208	273	160.24	34.5789	2	144.963	0.0341089	14.6116	14.6116	14.6116	0	106	102	104	2.82843	76.3137	-18.1932	47.3962	0.306621	154.576	69	69	407.783	68.533	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  Tumour 
388	3009.8	1857.82	3061.83	162.69	870	35.6461	31.3026	0.47839	0.966667	112.225	689.811	148.959	0.215941	351.15	689.811	2517	0.929468	212.752	1250.55	1339.78	996.091	0	0	0	346.324	0.258493	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	211.561	71.827	38.0823	0.131399	289.823	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
389	3046.78	1168.02	3012.19	308.415	3844	89.7039	55.6321	0.784464	0.973904	245.924	2778.41	340.449	0.122534	497.855	2778.41	5633	0.971542	297.439	925.06	965.392	621.705	0	0	0	217.358	0.22515	318	899	202.475	76.8133	3	1528.01	0.397506	45.0677	12.3749	32.0923	15.5253	134	75	106	29.6142	122.427	-17.337	18.4606	0.0919858	200.689	171	302	508.234	168.984	2	533.887	0.138888	22.1516	22.1516	22.1516	0	89	82	85.5	4.94975	  DCIS 
390	3051.32	1475.66	3035.33	150.083	1837	62.3163	38.3294	0.788467	0.95977	177.782	983.767	495.968	0.504152	658.868	983.767	3328	0.972531	226.225	563.461	549.26	205.572	0	0	0	108.97	0.198395	99	100	137.455	11.793	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	99	99	99	0	30.6949	22.112	17.0244	0.156248	108.957	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
391	3058.24	1764.17	3087.95	122.25	2375	71.2639	43.0395	0.797026	0.924844	210.894	1030.9	355.316	0.344664	571.126	1030.9	5034	0.877156	319.095	1329.03	1197.6	853.91	0.156997	588.5	1253.95	679.412	0.567313	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	76.4718	19.3187	36.9502	0.238798	154.734	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
392	3093.37	2869.07	4133.47	298.429	5320	104.729	67.1643	0.767276	0.942928	306.25	2051.23	459.202	0.223866	1155.88	2051.23	8705	0.917765	413.806	1305.96	1429.44	1085.76	0.648501	1379.71	1453.7	220.97	0.154585	148	157	199.02	73.3587	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	148	148	148	0	328.912	48.8942	40.5434	0.0995727	407.174	498	875	784.534	445.284	2	1864.46	0.350463	26.7082	26.7082	26.7082	0	363	135	249	161.22	  Tumour 
393	3096.61	1315.44	3067.34	273.081	1422	109.629	19.8725	0.983433	0.757592	229.966	893.964	279.164	0.312276	409.801	893.964	3496	0.897331	284.167	466.527	460.84	117.153	0	0	461.119	37.0625	0.0804237	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	7.45734	12.6524	15.6381	0.182433	85.7194	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Fib 
394	3115.87	2104.83	3680.19	106.17	5830	126.844	59.9114	0.881426	0.861661	363.262	1266.2	572.48	0.452124	885.092	1266.2	8852	0.826132	462.392	1230.26	1314.94	971.248	0.0865385	981.528	1329.11	543.394	0.413248	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	256.484	119.315	54.0663	0.161514	334.746	102	102	420.402	81.1523	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	102	102	102	0	  Tumour 
395	3102.51	169.838	3215.89	872.2	622	44.0194	18.3016	0.909473	0.95107	106.811	659.325	178.603	0.270887	362.524	659.325	1514	0.951005	158.711	1122.29	1023.99	680.298	0	0	0	80.2099	0.0783311	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	2.79259	19.2933	12.6734	0.156356	81.0547	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
396	3113.16	1777.78	3144.65	66.888	1812	65.806	37.5251	0.821479	0.912387	194.894	760.822	229.441	0.301569	392.99	760.822	3055	0.866175	244.468	613.642	613.08	269.393	0.484444	679.982	587.902	130.283	0.212506	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	24.6353	16.0384	11.8391	0.115057	102.897	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
397	3110.1	1998.68	3194.35	106.17	2093	69.648	39.4548	0.82407	0.933125	194.51	746.79	185.684	0.248643	418.3	746.79	4648	0.942035	276.167	1100.05	1158.69	814.998	0.145161	973.056	1166.66	176.627	0.152438	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	209.32	42.3049	30.2211	0.105087	287.582	120	123	331.008	-8.24131	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	120	120	120	0	  Other 
398	3116.22	1436.86	3095.86	225.417	750	52.962	18.4232	0.937548	0.931677	123.539	694.645	179.181	0.257946	358.087	694.645	1952	0.967294	178.225	555.324	565.45	221.763	0	0	0	145.92	0.25806	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	10.9713	5.23333	10.5017	0.117688	89.2333	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
399	3143.3	2886.31	4181.88	346.873	2836	100.004	37.1177	0.928568	0.902897	250.593	2028.44	694.592	0.342427	1199.62	2028.44	5564	0.816554	390.191	1101.31	1129.43	785.748	0.384615	1444.46	1052	428.427	0.379328	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	117.855	40.5143	74.5633	0.380197	196.117	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
400	3151.82	1266.45	3119.79	341.123	1534	56.0475	36.3629	0.76097	0.909846	168.811	1621.52	431.091	0.265856	611.867	1621.52	2339	0.938227	206.024	737.131	653.033	309.346	0.252747	593.804	666.519	164.503	0.251906	69	69	326.072	200.411	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	76.9055	17.3336	34.4084	0.22175	155.168	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
401	3169.93	1812.62	3574.82	66.888	5304	95.8454	71.3673	0.667502	0.96753	290.35	1252.78	569.758	0.454794	901.25	1252.78	7853	0.962024	359.338	775.31	708.877	365.189	0.192771	730.438	707.573	214.557	0.302672	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	68.3331	42.0792	25.7726	0.175808	146.595	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
402	3203.66	2688.59	4099	317.295	7336	114.433	82.2587	0.69518	0.975662	336.777	1306.47	432.541	0.331076	813.667	1306.47	22648	0.989774	575.186	1255.99	1209.69	866.003	0	0	0	550.024	0.454681	256	421	182.512	56.8502	2	940.677	0.128227	23.5761	23.5761	23.5761	0	140	116	128	16.9706	276.793	56.0486	41.4817	0.116832	355.055	943	1366	779.612	440.362	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	943	0	  Tumour 
403	3205.91	1222.53	3172.25	407.679	3206	92.4499	45.4548	0.870782	0.908215	248.936	1844.17	235.336	0.12761	502.353	1844.17	3473	0.830663	277.338	674.834	739.484	395.797	0.632	764.462	724.601	111.296	0.150505	224	1757	174.964	49.3028	3	519.697	0.162101	70.8733	30.4096	53.4114	18.5978	114	41	74.6667	36.8284	91.3555	-15.0872	23.8098	0.140373	169.618	259	567	393.876	54.6268	2	307.742	0.0959895	34.6099	34.6099	34.6099	0	147	112	129.5	24.7487	  DCIS 
404	3218.66	1274.11	3187.08	401.721	2812	91.2187	40.2145	0.897577	0.93984	237.439	1998.26	408.931	0.204643	1120.01	1998.26	4203	0.898269	301.338	588.398	632.785	289.097	0.613139	709.625	594.598	133.182	0.210469	105	107	179.076	53.4147	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	105	105	105	0	62.8204	22.3548	25.3525	0.1797	141.083	69	69	505.551	166.301	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
405	3208.64	503.553	3235.92	782.264	1912	64.9458	38.1065	0.809773	0.945598	184.167	933.218	247.073	0.264754	324.514	933.218	2666	0.981952	200.752	1050.68	1044.96	701.272	0	0	0	157.669	0.150885	106	107	126.802	1.14035	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	106	106	106	0	28.3697	23.1798	19.7517	0.185233	106.632	40	43	265.775	-73.4746	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	40	40	40	0	  Other 
406	3207.85	2042.26	3300.36	104.924	538	30.6823	22.5446	0.678309	0.947183	90.5685	665.078	133.517	0.200754	255.389	665.078	4973	0.924006	301.823	1202.91	1433.91	1090.22	0.0735294	1869.4	1398.9	282.156	0.196774	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	51.9071	-14.1696	22.7413	0.174705	130.169	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
407	3248.37	1207.91	3213.85	452.134	2247	95.5267	31.5482	0.943892	0.915275	232.794	2091.81	542.002	0.259107	887.094	2091.81	3264	0.932039	255.581	668.797	713.899	370.211	0.572687	763.562	690.561	129.176	0.180944	235	284	193.323	67.6619	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	235	235	235	0	67.0036	19.3535	30.3455	0.208897	145.266	115	118	452.939	113.689	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	115	115	115	0	  DCIS 
408	3248.09	1945.37	3707.91	104.924	4191	93.998	57.1632	0.793835	0.968346	259.765	909.319	246.822	0.271436	547.993	909.319	8346	0.961299	370.593	1230.85	1502.54	1158.86	0.0606061	1832.35	1494.9	475.819	0.316676	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	289.797	75.4795	45.1863	0.122769	368.059	102	105	446.765	107.515	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	102	102	102	0	  Tumour 
409	3293.82	2503.32	4054.81	149.683	7783	119.761	83.2798	0.718637	0.968396	358.09	1124.47	363.282	0.323069	754.631	1124.47	10429	0.958019	417.522	958.405	1011.62	667.933	0	0	0	290.678	0.287339	237	317	168.899	43.2372	2	884.153	0.1136	15.5517	15.5517	15.5517	0	133	104	118.5	20.5061	303.675	112.423	50.9621	0.133431	381.937	484	673	515.736	176.486	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	484	484	484	0	  Tumour 
