rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
211 	 1875.49 	 425.778 	 1848.89 	 137.117 	 8841 	 117.259 	 96.5526 	 0.567441 	 0.970792 	 370.676 	 1467.04 	 372.843 	 0.254147 	 890.802 	 1367.2 	 236 	 1153 	 1213.78 	 950.112 	 3 	 2851.22 	 0.3225 	 56.4656 	 30.8556 	 40.9387 	 12.2047 	 129 	 45 	 78.6667 	 44.411 	 420 	 1734 	 208.971 	 71.3852 	 4 	 1587.2 	 0.179528 	 75.204 	 22.2169 	 42.7451 	 18.1029 	 164 	 76 	 105 	 40.5545 	 403.914 	 77.3905 	 82.5766 	 0.179931 	 458.936 	 10556 	 0.89488 	 499.765 	 225.913 	 373.18 	 317.425 	 0.802174 	 421.629 	 341.766 	 179.834 	 0.481895 	  Tumour 
212 	 1881.36 	 507.766 	 1869.39 	 186.454 	 5821 	 113.653 	 66.748 	 0.809372 	 0.962467 	 314.392 	 1246.48 	 458.003 	 0.367438 	 836.714 	 1146.64 	 108 	 226 	 1175.12 	 911.449 	 2 	 606.975 	 0.104273 	 19.89 	 19.89 	 19.89 	 0 	 63 	 45 	 54 	 12.7279 	 238 	 506 	 184.345 	 46.7583 	 2 	 585.391 	 0.100565 	 26.0196 	 26.0196 	 26.0196 	 0 	 136 	 102 	 119 	 24.0416 	 322.752 	 107.172 	 68.0056 	 0.180017 	 377.774 	 7220 	 0.927782 	 399.48 	 246.792 	 230.193 	 174.437 	 0.396739 	 248.342 	 226.924 	 96.6941 	 0.420057 	  Tumour 
213 	 1909.99 	 359.263 	 1874.31 	 68.884 	 3061 	 80.8063 	 56.8365 	 0.710827 	 0.7302 	 303.421 	 1568.09 	 266.639 	 0.17004 	 842.499 	 1468.26 	 141 	 822 	 960.27 	 696.598 	 3 	 796.76 	 0.260294 	 57.6294 	 28.0547 	 39.4108 	 14.2545 	 48 	 45 	 47 	 1.73205 	 231 	 440 	 214.835 	 77.2493 	 3 	 551.144 	 0.180053 	 31.2837 	 13.3886 	 21.1113 	 8.22479 	 83 	 73 	 77 	 5.2915 	 513.754 	 216.288 	 74.384 	 0.130779 	 568.776 	 3784 	 0.759992 	 342.167 	 357.944 	 433.268 	 377.512 	 0.799363 	 435.94 	 430.464 	 160.521 	 0.37049 	  Tumour 
214 	 1899.25 	 290.965 	 2376.9 	 68.884 	 1838 	 63.0698 	 37.3775 	 0.80547 	 0.97818 	 168.368 	 1764.23 	 415.224 	 0.235357 	 1046.49 	 1664.4 	 51 	 53 	 1043.75 	 780.074 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	 81 	 82 	 199.963 	 62.3768 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 81 	 81 	 81 	 0 	 156.992 	 -22.3077 	 35.7723 	 0.168726 	 212.014 	 3534 	 0.957205 	 252.569 	 195.885 	 255.987 	 200.232 	 0.313559 	 440.095 	 220.97 	 178.967 	 0.699123 	  Other 
215 	 1924.66 	 741.474 	 1971.14 	 155.348 	 5467 	 104.254 	 67.3711 	 0.763151 	 0.958618 	 301.505 	 946.942 	 228.257 	 0.241047 	 510.213 	 847.107 	 230 	 1036 	 1143.17 	 879.498 	 2 	 1339.97 	 0.245102 	 75.2542 	 75.2542 	 75.2542 	 0 	 163 	 67 	 115 	 67.8823 	 268 	 2163 	 202.608 	 65.022 	 3 	 843.501 	 0.15429 	 62.7028 	 48.0534 	 53.1586 	 7.39887 	 102 	 76 	 89.3333 	 13.0128 	 227.545 	 17.3365 	 40.2002 	 0.142268 	 282.567 	 7877 	 0.945164 	 386.024 	 203.276 	 194.315 	 138.559 	 0 	 0 	 0 	 60.76 	 0.312688 	  Tumour 
216 	 1954.76 	 407.25 	 1925.17 	 70.214 	 2685 	 88.025 	 39.7446 	 0.892264 	 0.932615 	 228.309 	 1263.52 	 342.217 	 0.270844 	 753.891 	 1163.68 	 53 	 54 	 1000.66 	 736.989 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 362.153 	 118.982 	 74.2401 	 0.177959 	 417.175 	 4108 	 0.913295 	 312.853 	 356.877 	 419.087 	 363.331 	 0.461806 	 507.985 	 387.65 	 248.736 	 0.59352 	  Tumour 
217 	 1962.28 	 1455.99 	 2324.21 	 154.146 	 1940 	 73.3742 	 35.0017 	 0.878887 	 0.908665 	 196.368 	 965.581 	 242.237 	 0.250872 	 431.969 	 865.746 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 71 	 74 	 162.028 	 24.442 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	 176.324 	 -74.4162 	 38.2543 	 0.165355 	 231.346 	 3118 	 0.88756 	 259.338 	 218.259 	 270.738 	 214.983 	 0.236287 	 120.268 	 277.812 	 255.176 	 0.942517 	  Tumour 
218 	 2005.24 	 1464.68 	 2364.78 	 135.532 	 5461 	 129.399 	 57.6721 	 0.895187 	 0.922466 	 338.735 	 1110.7 	 275.041 	 0.24763 	 791.251 	 1010.86 	 144 	 349 	 1032.82 	 769.148 	 2 	 1381.31 	 0.25294 	 26.0945 	 26.0945 	 26.0945 	 0 	 90 	 54 	 72 	 25.4558 	 140 	 562 	 141.5 	 3.91379 	 2 	 602.681 	 0.110361 	 50.5944 	 50.5944 	 50.5944 	 0 	 72 	 68 	 70 	 2.82843 	 97.6536 	 -14.3071 	 28.8351 	 0.188866 	 152.676 	 7158 	 0.823705 	 427.723 	 104.181 	 116.565 	 60.809 	 0.643038 	 120.311 	 115.068 	 29.1899 	 0.250418 	  Tumour 
219 	 2012.12 	 531.127 	 2002.35 	 145.344 	 3981 	 81.6976 	 62.2931 	 0.647007 	 0.981751 	 241.38 	 1555.08 	 577.352 	 0.371267 	 944.096 	 1455.25 	 217 	 737 	 868.028 	 604.356 	 3 	 853.652 	 0.214431 	 42.4233 	 22.1246 	 29.6904 	 9.92104 	 121 	 45 	 72.3333 	 42.2532 	 155 	 300 	 199.806 	 62.2202 	 2 	 1311.62 	 0.329469 	 20.0417 	 20.0417 	 20.0417 	 0 	 113 	 42 	 77.5 	 50.2046 	 188.448 	 49.4516 	 53.6541 	 0.220373 	 243.469 	 5863 	 0.966216 	 309.74 	 141.816 	 129.517 	 73.7614 	 0 	 0 	 0 	 40.0369 	 0.309125 	  Tumour 
220 	 2015.94 	 1548.14 	 2421.33 	 52.0096 	 3787 	 87.669 	 58.4984 	 0.74482 	 0.863429 	 277.078 	 904.974 	 233.94 	 0.258504 	 537.719 	 805.138 	 49 	 54 	 1146.1 	 882.43 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	 234 	 1124 	 175.068 	 37.4822 	 3 	 1171.51 	 0.309351 	 38.4761 	 27.965 	 34.8535 	 5.33822 	 86 	 73 	 78 	 7 	 163.034 	 49.7555 	 25.4508 	 0.116717 	 218.055 	 4291 	 0.809012 	 333.765 	 147.069 	 144.85 	 89.0948 	 0.486395 	 145.895 	 145.274 	 52.892 	 0.365149 	  Tumour 
221 	 2017.03 	 1600.4 	 1949.57 	 52.0096 	 2572 	 60.9248 	 54.0341 	 0.461964 	 0.974981 	 194.995 	 755.234 	 169.515 	 0.224453 	 456.103 	 655.398 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 135.027 	 24.6308 	 25.7031 	 0.135244 	 190.049 	 3787 	 0.935986 	 265.054 	 140.568 	 140.602 	 84.846 	 0.382114 	 158.521 	 136 	 38.545 	 0.274143 	  Lymph 
222 	 2021.73 	 386.48 	 2414.66 	 70.214 	 1826 	 74.3898 	 32.1177 	 0.901994 	 0.938335 	 196.894 	 809.114 	 214.027 	 0.264521 	 411.159 	 709.278 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 77 	 80 	 173.351 	 35.7644 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 77 	 77 	 77 	 0 	 167.65 	 23.5948 	 32.5858 	 0.14634 	 222.672 	 3068 	 0.976448 	 235.598 	 138.167 	 135.317 	 79.5614 	 0 	 0 	 0 	 45.1609 	 0.333742 	  Other 
223 	 2047.21 	 1864.84 	 2642.24 	 113.78 	 5723 	 112.961 	 67.1521 	 0.804118 	 0.939429 	 318.392 	 719.138 	 181.807 	 0.252812 	 412.756 	 619.303 	 73 	 75 	 407.918 	 144.246 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	 134 	 154 	 123.164 	 -14.422 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 134 	 0 	 193.003 	 28.1622 	 48.7287 	 0.196467 	 248.025 	 8653 	 0.888398 	 440.652 	 202.686 	 233.549 	 177.793 	 0 	 0 	 0 	 95.2728 	 0.407935 	  Tumour 
224 	 2056.85 	 2032.28 	 2761.68 	 216.945 	 4504 	 90.9984 	 64.1393 	 0.709366 	 0.959523 	 275.137 	 722.145 	 208.721 	 0.289029 	 415.964 	 622.309 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 145 	 376 	 128.828 	 -8.75862 	 2 	 1253.62 	 0.278335 	 28.6728 	 28.6728 	 28.6728 	 0 	 80 	 65 	 72.5 	 10.6066 	 111.713 	 17.9109 	 28.7142 	 0.172214 	 166.735 	 5853 	 0.929195 	 337.782 	 129.315 	 138.07 	 82.3143 	 0.250794 	 140.506 	 139.431 	 57.5049 	 0.416491 	  Tumour 
225 	 2066.97 	 804.274 	 2232.14 	 155.348 	 3434 	 68.7071 	 64.6616 	 0.338074 	 0.943147 	 240.208 	 819.624 	 221.401 	 0.270125 	 525.27 	 719.788 	 72 	 73 	 1472.22 	 1208.55 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	 67 	 67 	 139.537 	 1.95111 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	 108.452 	 3.62124 	 27.6047 	 0.168863 	 163.474 	 4929 	 0.98031 	 288.083 	 103.15 	 103.639 	 47.8831 	 0 	 0 	 0 	 28.4155 	 0.274178 	  Lymph 
226 	 2069.02 	 1462.36 	 2416.34 	 147.472 	 5051 	 104.362 	 62.6155 	 0.800014 	 0.972281 	 286.451 	 968.595 	 252.031 	 0.260202 	 612.247 	 868.76 	 184 	 886 	 452.815 	 189.144 	 3 	 389.05 	 0.0770244 	 70.1633 	 33.8829 	 47.086 	 17.9375 	 76 	 37 	 61.3333 	 21.2211 	 158 	 453 	 110.772 	 -26.8141 	 2 	 2078.34 	 0.41147 	 36.3016 	 36.3016 	 36.3016 	 0 	 92 	 66 	 79 	 18.3848 	 67.6247 	 -23.6255 	 16.3824 	 0.133574 	 122.647 	 7390 	 0.950116 	 357.581 	 100.394 	 135.939 	 80.1836 	 0.550152 	 143.707 	 131.39 	 59.6218 	 0.438592 	  Tumour 
227 	 2065.68 	 1702.36 	 2553.56 	 113.159 	 3022 	 76.8378 	 50.4125 	 0.754683 	 0.979579 	 215.095 	 967.268 	 163.644 	 0.169181 	 353.087 	 867.432 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 279.213 	 83.2551 	 42.3154 	 0.126604 	 334.235 	 5052 	 0.923583 	 344.853 	 179.595 	 205.338 	 149.582 	 0 	 0 	 0 	 81.7514 	 0.398132 	  Tumour 
228 	 2095.25 	 1187.24 	 2300.16 	 243.594 	 2865 	 82.2867 	 45.5201 	 0.833056 	 0.938729 	 221.238 	 888.873 	 228.549 	 0.257122 	 620.432 	 789.038 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 48 	 50 	 116.25 	 -21.3362 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 48 	 48 	 48 	 0 	 137.952 	 -8.99465 	 26.4894 	 0.137269 	 192.974 	 7314 	 0.682722 	 524.551 	 215.67 	 255.387 	 199.631 	 0.0692464 	 380.647 	 250.03 	 167.766 	 0.656908 	  Tumour 
229 	 2112.19 	 944.138 	 2213.18 	 172.653 	 2408 	 94.5925 	 33.3579 	 0.935756 	 0.932972 	 228.978 	 708.674 	 149.677 	 0.211207 	 453.798 	 608.838 	 137 	 499 	 1250.47 	 986.803 	 2 	 589.109 	 0.244646 	 47.3632 	 47.3632 	 47.3632 	 0 	 78 	 59 	 68.5 	 13.435 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 140.4 	 8.76538 	 30.1274 	 0.154166 	 195.422 	 4311 	 0.970946 	 292.368 	 119.706 	 113.348 	 57.5926 	 0 	 0 	 0 	 40.1367 	 0.354101 	  Other 
230 	 2114.05 	 1488.13 	 2468.22 	 148.165 	 5430 	 159.316 	 48.8952 	 0.95174 	 0.826358 	 386.777 	 756.956 	 243.631 	 0.321857 	 488.336 	 657.12 	 94 	 367 	 1000.69 	 737.02 	 2 	 3411.8 	 0.628325 	 42.8113 	 42.8113 	 42.8113 	 0 	 91 	 3 	 47 	 62.2254 	 167 	 426 	 172.695 	 35.1084 	 2 	 590.051 	 0.108665 	 30.3685 	 30.3685 	 30.3685 	 0 	 92 	 75 	 83.5 	 12.0208 	 183.039 	 70.764 	 64.7029 	 0.271792 	 238.061 	 5844 	 0.749039 	 441.765 	 147.984 	 137.808 	 82.0529 	 0.243781 	 179.459 	 131.683 	 64.9242 	 0.471119 	  Tumour 
231 	 2115.59 	 2008.27 	 2788.7 	 173.17 	 3618 	 111.931 	 42.7554 	 0.924171 	 0.934401 	 277.179 	 723.622 	 191.999 	 0.265331 	 440.851 	 623.786 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 47 	 48 	 98.2128 	 -39.3734 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 47 	 47 	 47 	 0 	 86.8838 	 -5.52821 	 30.8857 	 0.217649 	 141.906 	 5959 	 0.86063 	 386.995 	 116.804 	 124.712 	 68.9567 	 0.22067 	 135.139 	 123.411 	 52.0842 	 0.417635 	  Tumour 
232 	 2199.97 	 1293.6 	 2442.9 	 317.547 	 13785 	 147.157 	 121.432 	 0.564858 	 0.940057 	 481.286 	 1141.21 	 321.889 	 0.28206 	 776.128 	 1041.37 	 267 	 3223 	 919.007 	 655.336 	 4 	 2562.72 	 0.185906 	 83.9047 	 22.9108 	 60.4173 	 21.8922 	 70 	 65 	 66.75 	 2.21736 	 393 	 1699 	 234.453 	 96.8667 	 5 	 2306.31 	 0.167306 	 81.7502 	 10.8193 	 39.5765 	 21.1159 	 129 	 40 	 78.6 	 32.1139 	 424.06 	 156.961 	 92.8323 	 0.193771 	 479.082 	 18781 	 0.913651 	 662.191 	 264.665 	 289.87 	 234.115 	 0.0868852 	 328.774 	 286.51 	 115.73 	 0.399246 	  Tumour 
233 	 2158.01 	 1840.41 	 2078.09 	 84.0773 	 4609 	 102.737 	 59.0223 	 0.818506 	 0.945048 	 293.563 	 669.585 	 249.099 	 0.37202 	 391.135 	 569.749 	 133 	 210 	 1000.57 	 736.9 	 2 	 1954.18 	 0.423992 	 15.07 	 15.07 	 15.07 	 0 	 81 	 52 	 66.5 	 20.5061 	 140 	 277 	 118.357 	 -19.2291 	 2 	 732.647 	 0.15896 	 19.3481 	 19.3481 	 19.3481 	 0 	 78 	 62 	 70 	 11.3137 	 66.1814 	 -10.605 	 27.5276 	 0.227119 	 121.203 	 6775 	 0.941103 	 358.125 	 102.817 	 118.062 	 62.3067 	 0.118694 	 104.575 	 120.607 	 57.0554 	 0.483265 	  Lymph 
234 	 2196.35 	 1915.2 	 2788.27 	 84.0773 	 3290 	 90.036 	 48.9932 	 0.838987 	 0.941345 	 245.238 	 1085.74 	 362.825 	 0.334173 	 753.228 	 985.903 	 127 	 348 	 1268.5 	 1004.83 	 2 	 557.368 	 0.169413 	 31.1521 	 31.1521 	 31.1521 	 0 	 68 	 59 	 63.5 	 6.36396 	 136 	 167 	 176.088 	 38.502 	 2 	 210.257 	 0.0639078 	 12.0018 	 12.0018 	 12.0018 	 0 	 76 	 60 	 68 	 11.3137 	 111.857 	 20.0018 	 21.2387 	 0.12727 	 166.879 	 4616 	 0.847595 	 319.882 	 109.626 	 117.637 	 61.8811 	 0.456667 	 125.942 	 112.843 	 47.4325 	 0.403212 	  Tumour 
235 	 2214.2 	 1737.28 	 2692.66 	 117.239 	 4379 	 85.2024 	 65.6392 	 0.637571 	 0.981618 	 254.836 	 1103.11 	 309.729 	 0.280777 	 795.407 	 1003.28 	 96 	 104 	 1178.98 	 915.308 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 96 	 96 	 96 	 0 	 122 	 299 	 144.615 	 7.02855 	 2 	 1106.33 	 0.252646 	 27.1941 	 27.1941 	 27.1941 	 0 	 72 	 50 	 61 	 15.5563 	 122.323 	 -37.2888 	 29.967 	 0.168976 	 177.345 	 6056 	 0.977405 	 310.912 	 140.721 	 159.666 	 103.91 	 0 	 0 	 0 	 49.5177 	 0.310134 	  Tumour 
236 	 2205.15 	 913.091 	 2310.86 	 80.604 	 3031 	 68.2452 	 58.1681 	 0.522987 	 0.971474 	 217.865 	 765.908 	 166.73 	 0.217689 	 509.085 	 666.073 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 116.669 	 -12.0222 	 26.9539 	 0.156991 	 171.691 	 4539 	 0.936456 	 294.853 	 117.609 	 121.833 	 66.0778 	 0.322222 	 121.195 	 123.46 	 37.3734 	 0.306758 	  Lymph 
237 	 2254.16 	 705.953 	 2277.48 	 156.732 	 11884 	 194.477 	 98.523 	 0.862178 	 0.818345 	 560.801 	 1060.93 	 337.661 	 0.318269 	 738.894 	 961.094 	 129 	 1186 	 1030.57 	 766.894 	 2 	 1354.17 	 0.113949 	 106.983 	 106.983 	 106.983 	 0 	 65 	 64 	 64.5 	 0.707107 	 352 	 2612 	 130.412 	 -7.17428 	 5 	 1374.49 	 0.115659 	 69.0543 	 23.5343 	 44.5821 	 15.2712 	 78 	 65 	 70.4 	 5.41295 	 123.459 	 -26.6111 	 43.7893 	 0.245344 	 178.481 	 14948 	 0.803181 	 659.421 	 126.002 	 137.762 	 82.0066 	 0.257282 	 129.145 	 140.244 	 60.71 	 0.440687 	  Tumour 
238 	 2220.06 	 858.75 	 2346.28 	 94.8472 	 3031 	 73.842 	 53.689 	 0.686554 	 0.965287 	 229.037 	 921.575 	 238.647 	 0.258956 	 585.728 	 821.739 	 112 	 121 	 1289.41 	 1025.74 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 112 	 112 	 112 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 166 	 5.52429 	 19.9113 	 0.0900873 	 221.022 	 4246 	 0.961939 	 265.64 	 168.857 	 168.575 	 112.819 	 0.198381 	 135.469 	 171.658 	 52.9534 	 0.314124 	  Lymph 
239 	 2248.74 	 1902.74 	 2821.75 	 110.68 	 4182 	 92.8574 	 60.3557 	 0.759949 	 0.956104 	 274.794 	 1070.86 	 328.339 	 0.306612 	 759.587 	 971.023 	 118 	 445 	 1209.79 	 946.117 	 2 	 760.662 	 0.18189 	 41.9693 	 41.9693 	 41.9693 	 0 	 70 	 48 	 59 	 15.5563 	 133 	 265 	 155.195 	 17.6093 	 2 	 1213.97 	 0.290285 	 17.8455 	 17.8455 	 17.8455 	 0 	 82 	 51 	 66.5 	 21.9203 	 110.993 	 13.1394 	 21.3469 	 0.128585 	 166.015 	 5387 	 0.951431 	 313.054 	 116.088 	 128.398 	 72.6424 	 0.326531 	 131.219 	 125.951 	 51.7793 	 0.403272 	  Tumour 
240 	 2232.92 	 489.785 	 2212.5 	 211.341 	 1183 	 103.291 	 20.7078 	 0.979698 	 0.616467 	 232.652 	 687.327 	 144.029 	 0.20955 	 319.961 	 587.492 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 192.883 	 79.4075 	 62.9419 	 0.253896 	 247.904 	 2147 	 0.751751 	 260.083 	 140.169 	 141.626 	 85.8704 	 0.406504 	 172.76 	 133.513 	 51.7721 	 0.365555 	  Tumour 
241 	 2260.29 	 506.562 	 2241.91 	 200.392 	 3514 	 115.525 	 39.439 	 0.939922 	 0.938819 	 276.51 	 1529.88 	 427.131 	 0.279192 	 1102.55 	 1430.04 	 86 	 92 	 1008.52 	 744.852 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 86 	 86 	 86 	 0 	 75 	 76 	 194.413 	 56.8271 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 75 	 75 	 75 	 0 	 257.992 	 8.33325 	 37.6651 	 0.120331 	 313.014 	 4166 	 0.926808 	 317.238 	 190.873 	 194.091 	 138.335 	 0.675958 	 182.216 	 197.29 	 46.5658 	 0.239918 	  Tumour 
242 	 2283.84 	 929.111 	 2371.51 	 80.604 	 4378 	 114.067 	 49.4066 	 0.901328 	 0.959456 	 287.12 	 648.131 	 251.643 	 0.38826 	 332.89 	 548.295 	 45 	 45 	 815.956 	 552.284 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 65.9817 	 -3.98857 	 31.9545 	 0.264078 	 121.004 	 6625 	 0.953512 	 365.338 	 130.005 	 139.417 	 83.6616 	 0.109467 	 98.6757 	 141.142 	 72.3057 	 0.518628 	  Tumour 
243 	 2292.82 	 588.236 	 2289.07 	 244.297 	 3460 	 90.1085 	 49.879 	 0.83282 	 0.947167 	 271.179 	 1194.55 	 316.795 	 0.2652 	 594.823 	 1094.72 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 71 	 71 	 202.901 	 65.3152 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	 235.328 	 -13.0255 	 24.7031 	 0.0850807 	 290.35 	 4587 	 0.95344 	 289.439 	 171.051 	 203.347 	 147.592 	 0.267925 	 190.028 	 197.356 	 81.9721 	 0.403114 	  Tumour 
244 	 2290.58 	 472.128 	 2267.04 	 154.029 	 2487 	 90.3978 	 35.9699 	 0.917426 	 0.931112 	 229.439 	 1049.32 	 290.21 	 0.27657 	 646.313 	 949.482 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 134 	 392 	 152.597 	 15.0108 	 2 	 484.852 	 0.194955 	 33.4926 	 33.4926 	 33.4926 	 0 	 72 	 62 	 67 	 7.07107 	 334.73 	 56.4267 	 42.6181 	 0.109347 	 389.752 	 3232 	 0.904815 	 255.397 	 183.717 	 193.202 	 137.446 	 0.487395 	 188.319 	 197.22 	 47.5356 	 0.246041 	  Tumour 
245 	 2319.89 	 1588.19 	 2252.09 	 101.02 	 3918 	 91.8262 	 55.4227 	 0.797317 	 0.966691 	 252.25 	 726.582 	 199.877 	 0.275092 	 464.611 	 626.747 	 170 	 496 	 404.106 	 140.434 	 2 	 540.471 	 0.137946 	 34.5461 	 34.5461 	 34.5461 	 0 	 91 	 79 	 85 	 8.48528 	 69 	 74 	 114.319 	 -23.2674 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 96.5488 	 -13.2431 	 22.0301 	 0.145345 	 151.571 	 5858 	 0.960328 	 319.882 	 122.673 	 124.923 	 69.1678 	 0 	 0 	 0 	 42.6589 	 0.341481 	  Lymph 
246 	 2303.71 	 530.57 	 2289.33 	 189.708 	 768 	 36.4837 	 28.213 	 0.634036 	 0.967254 	 108.083 	 1256.27 	 127.131 	 0.101197 	 514.377 	 1156.44 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 123 	 147 	 177.033 	 39.4463 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 123 	 123 	 123 	 0 	 417.397 	 93.3395 	 54.2253 	 0.114782 	 472.419 	 1467 	 0.933206 	 170.426 	 205.124 	 221.361 	 165.605 	 0.651899 	 217.544 	 222.019 	 59.5312 	 0.268933 	  Tumour 
